000	00d01	00d02	00d03	00d04	00d05	00d06	00d07	00d08	00d09	00d10	00d11	00d12	025	036	08	1	10	100	1000	102	1035	1049	1050	1064	1086	1093	11	1101	112	1136	1152	1180	12	120	124	125	1250	13	1350	137	1382	14	140	142	1450	148	15	150	153	156	16	17	170	172	173	1756	18	180	1802	183	188	19	1901	1943	1957	1980	1984	1985	1986	1987	1988	1989	19891992	1991	1992	1993	19931994	1994	1995	1996	1997	1998	1999	1er	1‘affichag	1‘ensembl	1‘économ	1’import	1’oblig	2	20	200	2000	21	214	2183	22	220096	2236	23	24	247	25	25295	2530	26	2604	2665	27	28	280	286	29	295	3	30	3083	31	32	33	346	348	35	350	354	36	3617	3623	3628	3629	37	38	4	40	41	411	42	43	44	45	46	47	475	5	50	500	500g	51	52	53	543	547	55	554	557	559	56	566	57	575	58	5881	6	60	600	61	614	64	65	66	686	69	7	70	700	701	71	73	76	766	8	80	800	805	806	81	82	84	85	852	86	861243	861309	862	877	88	9	90	901	910	91d29	91mc01	921	93	93d45	94	95	950	956	96	960	96588	980	981046	98110	98a20	98a23	991048	995	99797	99d55	99mc04	ab	abandon	abon	abond	absenc	absolu	abus	acced	accentu	accept	accessibl	accessoir	accidentel	accinauto	accompagn	accord	accueil	accus	achat	achatsmont	achet	acheteur	achev	acquis	acte	acteur	action	activ	actualis	ad	adapt	adher	adhérent	adiv	adjoint	admet	administr	admis	adopt	adress	adressent	adéquat	afa	affair	affect	affich	affirm	afflelou	afférent	afin	aflelou	ag	agen	agenc	agent	agglomer	agiss	agreg	agricol	agriculteur	agré	ai	aient	ailleur	ains	ait	ajout	akzo	alain	alarm	alc	align	aliment	aliné	allant	alleg	allemagn	aller	allon	allou	allègu	allégu	alor	alpe	alpesmaritim	altern	alé	ambiguït	amen	amiabl	amico	amort	ampleur	amélior	américain	analys	andré	anger	annex	annonc	annuel	anné	anonym	anormal	anticoncurrentiel	antérieur	août	apparaît	apparaîtr	apparten	apparu	apparus	appel	applic	appliqu	apport	approuv	approvision	appréci	appréhend	appui	apres	aquitain	aquitainelimousincharent	arbitr	areil	armoir	arriv	arrivag	arrêt	art	articl	artificiel	aspect	assez	assis	assist	associ	assort	assur	atil	atomis	atteindr	atteint	attent	attest	attir	attract	attribu	au	aub	auchan	aucun	audelà	audessous	audiotel	audit	augment	aujourd’hui	auparav	aupres	aur	auss	aut	auteur	auto	autobus	autocolor	automobil	autor	autoris	autour	autr	aux	auxquel	avaient	avait	avant	avantag	avec	avert	aveyron	avez	avis	avocat	avoir	avoisin	avon	avou	avril	axial	axé	ayant	aéroport	aéroportuair	b	bain	baiss	banlieu	barquet	barreau	barthelemy	bas	basf	bassin	batteli	baud	beaucoup	bekaert	belg	besoin	bi	bidaud	bien	bilan	bimestriel	binn	bipartit	bl	bless	bleu	bon	bonus	bonusmalus	bordeauxpar	bordelais	born	bouchesdurhôn	boucl	bouliac	bousculad	boutardlabard	boutiqu	boycott	brach	bress	bretagn	briv	broc	brut	brutal	budget	business	bénéfic	bénéfici	bénéficient	c	c3	cadr	cadram	caen	cahi	cahor	caissi	calcul	calon	calvados	camion	campagn	canadien	canton	capabl	capac	capital	captabl	car	caracter	caractéris	caractérist	carex	carrefour	carrosser	carrossi	carséréco	cart	cas	casino	caslà	cass	castelculi	casteljaloux	catégor	caus	ccrf	cdi	ce	cec	cel	cellec	cellesc	celui	celuic	cent	centain	centar	centr	central	centrevill	cepend	cercl	cert	certain	cession	cet	ceux	ceuxc	cf	cfi	chacun	chalandis	challeng	chambr	chambéry	champ	chang	chaqu	charenton	charg	chassaing	chassimétric	chauffeur	chef	cher	cherch	chez	chiffr	chiffrabl	chimiqu	choix	chos	ci	ciapres	cib	cidessus	cinq	cinqu	cinquiem	circonst	circul	circulair	cit	civil	cjda	clair	class	claus	clermontferrand	client	clientel	clientsmachin	climat	clos	clôtur	coalit	cod	coefficient	coffret	cofinancent	cohérent	collabor	collect	collègu	color	comit	comm	command	commerc	commercial	commercialis	commercialisent	commet	commiss	commissair	commod	commun	communaut	communautair	communiqu	compar	comparaison	compl	complet	complémentair	comport	compos	compr	comprend	comprendr	compris	comprom	compréhens	compt	comptabl	compterendu	comptoir	compétent	compétit	conced	concentr	concern	concernent	concert	concerto	concessionnair	concev	concili	conclu	conclur	conclus	concurrent	concurrentiel	condamn	condit	conduir	conduis	conduisent	conduit	confection	confirm	confirment	confl	conflit	confondus	conform	confort	confrer	confus	conféder	conférent	connaiss	connaît	connaîtr	connex	connu	conseil	consensuel	consent	conserv	conservatoir	consider	consign	consist	consomm	const	constat	constate	constaton	constitu	constituent	constitut	constructeur	consult	conséquent	contact	contacteznous	conten	contenu	contenus	contest	context	contient	continu	contr	contractuel	contradict	contradictoir	contraint	contrair	contrat	contrattyp	contrepart	contreven	contribu	contrôl	contrôlent	conven	convent	convenu	convient	convoc	convoqu	coop	cooper	coordin	cop	corpor	correct	correcteur	correspond	correspondent	correz	corrig	corrobor	cortess	cot	cotis	coup	cour	courri	court	couvr	couvrent	coût	coûteux	cr	creusot	cris	critiqu	croissanc	croyon	cruz	cré	créanc	créanci	création	cueillet	cultur	côt	c’est	c’estàdir	dabon	dabord	daccueil	dachat	daction	dailleur	damazan	dan	dapres	dat	daudit	daudretjohn	dautr	davantag	dazur	decid	decmo	decr	def	defforey	degr	dehor	del	delahay	delawar	demand	demandeur	demandon	demeur	demeurent	dens	densit	denviron	depuis	derni	des	descamp	descript	despec	desquel	desserv	dessous	destin	destinatair	destruct	det	detr	deux	deuxiem	dev	devenu	devr	devreux	devront	dexploit	dgccrf	diagnostic	didi	diff	differ	difficil	difficult	diffus	différend	différent	différentiel	digital	dijon	dimens	diminu	dinstruct	dinventair	dir	direct	directeur	directoir	dirig	discount	discour	discrimin	discriminatoir	discuss	disparaîtr	disparit	disparu	disponibl	dispos	disposent	disposit	disposon	disproportion	dissuad	dissémin	distanc	distinct	distinguent	distors	distribu	distributeur	dit	diver	divers	diversifi	divis	dix	dixneuf	dizain	docu	doit	doiv	doivent	dolon	dolpierr	domain	domest	domicil	domin	dommag	don	donc	dont	dor	dordogn	dorénav	dossi	douani	doub	doubl	dout	douteux	douz	dpn	dress	droit	drôm	du	duco	ducoulombi	dumping	dun	dup	dupont	dupr	duquel	dur	durgenc	débat	débouch	début	décal	décembr	décid	décis	déclar	déclin	décompos	décret	décrit	décriv	décru	déduct	déduit	défaut	défavor	défendr	défens	déficitair	défin	définit	dégrad	déjà	déliber	délimit	délivr	déloyal	délégu	démarch	démocrat	démonstr	démontr	dénomm	dénonc	départ	départemental	dépend	dépendent	dépens	déplac	déplor	dépos	dépositair	dépourvu	déprim	dérapag	déroul	déréférenc	désaccord	désign	désist	désorm	déstabilis	détail	détaill	déten	détenu	détermin	détiennent	détient	détourn	détruit	détérior	développ	dû	d’abandon	d’abon	d’abord	d’acced	d’accept	d’acces	d’accessoir	d’accident	d’accord	d’accroissement	d’achat	d’achet	d’action	d’activ	d’adress	d’affair	d’agriculteur	d’agricultur	d’agréat	d’ailleur	d’ajout	d’alain	d’all	d’ambiguït	d’ann	d’antiqu	d’août	d’appel	d’appliqu	d’approvision	d’appréci	d’apres	d’aquitain	d’arrêt	d’assur	d’atteindr	d’attir	d’aucun	d’audit	d’augment	d’autr	d’autrui	d’av	d’avoir	d’avril	d’azur	d’aéroport	d’effectu	d’effet	d’el	d’empêch	d’en	d’encourag	d’enjoindr	d’enquêt	d’enseign	d’entent	d’entr	d’entrav	d’entrepris	d’entretien	d’environ	d’espagn	d’espec	d’esthet	d’estim	d’exclus	d’exploit	d’expédit	d’heur	d’homolog	d’impact	d’implant	d’import	d’impos	d’incit	d’indemnis	d’indic	d’indiqu	d’industr	d’inexécu	d’inflig	d’inform	d’initi	d’instruct	d’integr	d’interconnexion	d’interdir	d’internet	d’intervent	d’intérêt	d’irrecev	d’ist	d’objet	d’obten	d’offic	d’offr	d’olon	d’oper	d’opticien	d’opticienluneti	d’opticiensluneti	d’optiqu	d’optiquelunetter	d’optometr	d’ordon	d’ordr	d’organis	d’origin	d’ultimatum	d’un	d’utilis	d’y	d’égal	d’élabor	d’élimin	d’établ	d’état	d’évolu	d’êtr	e	econom	eda	effect	effectu	effectuent	effet	efficac	effort	ekem	electric	elle	ellemêm	emploi	emploient	empêch	en	encor	encourus	endommag	enfant	enfin	enfreint	engag	enjoint	enlev	enquêt	enquêteur	enrai	enregistr	enrich	enseign	ensuit	entend	entendr	entendu	entendus	entent	entraîn	entre	entreprendr	entrepris	entrepôt	entrer	entretenu	entré	environ	envisag	envoi	equat	equipment	equip’auto	escompt	espagnol	espéron	essilor	est	estim	estiment	estival	et	etabl	etant	etat	etatsun	etou	eu	eur	eureetloir	eurent	europcar	européen	eux	euxmêm	examin	exceptionnel	excess	exclu	exclus	exempl	exerc	exercent	exercic	exig	exigent	exist	expert	expertis	expir	explicit	expliqu	exploit	explos	export	expos	expres	express	expédi	expéditeur	expéditeursexport	extens	extern	extrêm	extérieur	f	fabric	fabricantimport	fabriqu	fac	facil	facilit	facto	factur	facult	faibl	fair	fais	faisceau	fait	familial	famill	farben	fauss	faut	favor	favoris	fax	façon	fdp	fdse	fed	ferm	fertierpotti	ffifl	fidélis	figur	fil	fili	filial	fin	final	financ	financi	finister	fipec	firm	fiv	fix	fixat	fluctu	fluor	flüryherard	fminut	focus	fois	fonction	fonctionnal	fond	fondamental	font	forc	forfaitair	form	formal	formel	formul	fort	forum	fourn	fournisseur	fournitur	fraction	fragil	frais	fraisiculteur	franc	franchis	franchiseur	français	fraud	fraîch	frer	fresh	froid	fronti	fruit	frédéric	fréquent	fumel	fusion	féder	févri	g	gain	gamm	gangloff	gar	garag	garant	gard	gariguet	ge	general	genr	ger	gestion	girard	girderéseau	girond	glasur	global	globalis	gourdin	gourgu	gouvern	grand	grando	graphiqu	gratifi	gratuit	grav	gravit	grelich	grief	grill	gros	grossist	group	gry	grâc	guedj	guibault	guid	guilbault	général	géograph	habil	hagelsteen	haguenau	hartereau	hauss	haut	hautemarn	hauteprovent	hautesalp	hautesavoi	heck	herbert	hertz	heur	heureux	hi	hoc	hoechst	hollandesued	homogen	homologu	honnêt	hor	horticultur	ht	huit	hyparlo	hypothes	hypothet	héberg	hébergent	ici	ident	identifi	ii	iii	il	illustr	illégal	illégitim	imag	immédiat	impact	imper	implant	implicit	import	impos	impossibl	improduct	imprécis	imput	imron	inavou	incap	incess	incident	incit	inconditionnel	indic	indiqu	indiquent	indirect	indispens	indisponibl	individuel	industr	industriel	indépend	indûment	inexécu	infer	infirm	inflig	influ	inform	informat	infract	infrastructur	inférieur	ingérent	initi	initial	injonct	insignifi	install	installent	institu	insuffis	intempest	intercept	interd	interdict	interdir	interfac	interfel	intermarch	internet	internetminitelaudiotel	interpel	interprofess	interprofessionnel	interrompu	interven	intervent	intervenu	intervenus	interviendr	interviendron	intitul	introduis	intéress	intérêt	inutil	invest	investig	invit	invoqu	irrecev	irrégular	iser	isol	ista	ital	iv	iv33802	ixel	jam	janvi	je	jeanmichel	jenny	jetabl	jeu	jeun	jl	joassy	jou	jouent	jour	journal	judiciair	jug	juillet	juin	jur	jurid	jusqu	jusquà	jusqu’alor	jusqu’au	jusqu’en	jusqu’à	justic	justif	justifi	j’ai	j’en	kf	kilo	kiosqu	km	kohn	kuczinsk	l	l3610	la	labon	lack	laction	ladit	lagricultur	lainn	laiss	lanc	lannex	lannul	lappréci	lappui	laquel	larg	larrond	larrêt	lart	larticl	lasserr	laub	laud	laugment	laur	le	le16	lead	leclerc	lectour	led	leffet	lendemain	lentill	lentilleslibert	lequel	leroux	les	lesquel	lettr	leur	leureetloir	lexistent	lhérault	li	libel	liber	libert	libr	libéral	libéralis	licit	lieu	lieux	lign	lill	lillicé	limit	linstaur	lintens	lintéress	lirrecev	liser	list	litig	litigi	livr	livraison	livrent	lobject	lobjet	local	locat	loffr	loi	lois	loisibl	lomiss	longu	lop	lor	lordon	lorganis	lorn	lorsqu	lorsquil	lorsqu’el	lorsqu’il	lorsqu’un	lot	lotetgaron	lou	lourd	loyaut	lui	luimêm	lund	lundy	lunet	lunion	lyard	lyon	là	légal	léger	légum	lévolu	l‘organ	l’a	l’abon	l’absenc	l’acces	l’accord	l’accéler	l’achemin	l’acquisit	l’action	l’activ	l’actual	l’affair	l’affichag	l’affirm	l’afopt	l’agenc	l’agglomer	l’agress	l’ail	l’alleg	l’allus	l’amiabl	l’ancien	l’ann	l’annonc	l’annuair	l’annul	l’anéant	l’aost	l’appliqu	l’approvision	l’appréci	l’appui	l’arrêt	l’art	l’articl	l’asperg	l’assent	l’assist	l’associ	l’attent	l’aud	l’augment	l’aur	l’autor	l’autoris	l’autr	l’av	l’aven	l’ax	l’effet	l’effondr	l’elsant	l’emploi	l’encombr	l’encontr	l’enquêt	l’enseign	l’ensembl	l’entent	l’entr	l’entrepris	l’entêt	l’enverr	l’espagn	l’espec	l’esper	l’essentiel	l’et	l’eur	l’except	l’exclus	l’exempl	l’exercic	l’exigent	l’existent	l’exploit	l’expédit	l’exécu	l’homm	l’honiflor	l’hypermarch	l’hypothes	l’hérault	l’ident	l’identifi	l’illustr	l’imag	l’immens	l’implant	l’import	l’imposit	l’impossibil	l’impress	l’industr	l’infernal	l’inform	l’initi	l’inspecteur	l’install	l’instruct	l’intens	l’interdict	l’intermédiair	l’internet	l’interprofess	l’intervent	l’intitul	l’intéress	l’intérieur	l’intérêt	l’invers	l’invest	l’object	l’objet	l’oblig	l’observ	l’octroi	l’offr	l’opac	l’oppos	l’opticien	l’optiqu	l’ordon	l’ordr	l’organ	l’organis	l’orient	l’origin	l’un	l’unim	l’union	l’usag	l’utilis	l’âg	l’écho	l’économ	l’écoul	l’égard	l’époqu	l’étalag	l’état	l’étendu	l’éthiqu	l’éventail	m	ma	machin	madersaussay	magasin	magazin	mai	maintenus	maintien	mais	maison	major	malgr	malus	manch	mandat	mandatair	mani	manifest	manqu	mar	march	marchandis	marg	marginal	mariedomin	maritim	marketing	marmand	marn	maroc	marqu	marseil	mati	matériel	max	maximal	maximum	mayen	maîtris	mei	membr	men	menac	mensuel	mention	mentionnent	mer	mercred	messag	messager	mesur	met	mettr	michelin	micro	microinformat	mieux	miglior	migrat	milli	milliard	million	mim	min	minim	minimal	minimum	ministr	minitel	minor	minut	mis	mission	mlb	mlle	mm	mme	mobil	modal	modem	moder	modernesbadin	modernis	modest	modif	modifi	modiqu	modul	moi	moimêm	moin	mois	moiti	moment	mon	mond	mondial	monnot	monopol	monopoleur	monoprix	monsieur	mont	montr	montur	moral	moralis	motif	motiv	mouv	moyen	mull	multipl	multipli	mutual	mutuel	mécan	méconnaiss	mécontent	médecin	médiat	médiatis	médical	mélang	mélangeur	ménag	méprendr	mérit	méthod	méti	métropolitain	mêm	m’est	n0	na	nang	nanterr	nass	national	natur	nav	ne	nemour	nentrent	nest	net	neuf	neuv	ni	nic	nievr	niort	niortfrer	niveau	nobel	nocturn	noisylegrand	nombr	nombreux	non	nonaffili	nonconcurrent	nonlieu	nonobst	nont	nord	norm	normal	nos	notif	notifi	notr	nous	nouveau	nouvel	novatric	novembr	nuisent	null	nullit	numéro	numéros	n°	néanmoin	nécess	nécessair	nécessit	négat	néglige	négoc	négoci	n’a	n’accept	n’adopt	n’ai	n’allègu	n’apparaissent	n’apparaît	n’apport	n’atteign	n’aur	n’av	n’avon	n’empêch	n’en	n’entraîn	n’entrent	n’est	n’et	n’impliqu	n’imposent	n’indiqu	n’intervien	n’obten	n’occasion	n’ont	n’y	object	objet	oblig	obligatoir	observ	obstacl	obten	obtenu	obtenus	obéi	occas	occasionnel	occup	octobr	octroi	oeuvr	offert	officiel	offraient	offrant	offre	offreur	offrir	olon	ont	oper	oppos	optic	opticien	optiqu	oral	ordin	ordon	ordre	organ	organis	orient	orne	ortolan	ou	outr	outrepass	ouvert	ouvr	où	p	pack	pag	pai	pair	pali	papi	paquet	par	paragraph	paraissent	parallel	paralys	paraîtr	parc	pareil	parfois	paris	parisien	paritair	parking	parm	partag	partenair	partenariat	particip	particuli	partiel	partout	pas	pasdecal	pass	passag	passent	passiv	pasturel	pav	pay	peintur	pend	pens	penson	percev	percevoir	perform	perm	permanent	permet	permettent	permetton	permettr	perpignan	perrot	persist	person	persuad	pert	pertinent	perturb	perçoit	perçu	pes	pet	petit	peu	peupl	peut	peuvent	pharmac	pharmacien	phototelem	pic	piec	pierr	piot	plac	plan	planch	plausibl	plein	pli	plouerden	plouerdern	plupart	plus	plusieur	plutôt	pma	poi	poid	point	poir	polit	pollu	polymer	pomm	ponctuel	pont	pontduco	popul	port	porteur	pos	posit	possibil	possibl	post	postérieur	potentiel	pour	pourquoi	pourr	poursuit	poursuiv	poursuivr	pouv	pouvoir	pouvon	ppg	pratiqu	prec	premi	pren	prend	prendr	prennent	pres	presbyt	prescript	press	pression	prestat	prestatair	preuv	primeur	princip	principal	pris	prisunic	priv	privilégi	prix	prob	probabl	problem	proced	proch	procèdent	procèsverbal	procédur	procédural	product	producteur	productric	produir	produis	produit	prodécom	prof	profer	profess	professionnel	profex	profit	programm	progres	progress	prohib	projet	prolong	promodes	promos	promot	promotionnel	prononc	proportion	propos	proposent	proposit	propr	prospect	protect	protocol	prouv	proven	provencealp	provencealpescôt	provisoir	provoqu	proxim	préalabl	préced	précis	précisent	précit	précoc	préconis	précèdent	précédent	préfet	préférent	préjudic	prélev	prépar	préponder	présenc	présent	présentent	préserv	présid	président	présompt	présum	prétend	prétendr	prétendu	prévent	prévisionnel	prévoi	prévoit	prévu	prêt	psycholog	pu	publi	public	publicitair	publiqu	publi—promot	puis	puisqu	puisqu’il	puisqu’un	puiss	puissanc	pyrénéesoriental	péag	pécuniair	pénal	périgord	périod	pêch	qua	qualif	qualifi	qualit	quand	quant	quantit	quart	quarti	quasimonopol	quatr	quatrevingtsix	quatriem	quau	quaux	que	quel	quelconqu	quelqu	quen	question	qui	quiconqu	quil	quinzain	quoi	quotidien	quun	quà	qu‘il	qu’	qu’a	qu’actuel	qu’affirm	qu’ai	qu’ains	qu’apres	qu’au	qu’aucun	qu’auparav	qu’aux	qu’av	qu’avanc	qu’avec	qu’el	qu’en	qu’enfin	qu’eu	qu’il	qu’interrog	qu’offr	qu’ont	qu’un	qu’à	qu’énonc	rab	raccord	raison	ralent	rang	rappel	rapport	rapporteur	rapproch	rar	raréfact	ratio	rational	rationnel	rayon	recentr	recev	recherch	recommandon	recommencent	reconnaît	reconnu	reconvers	recour	recouvr	recueil	redescendr	redev	ref	refactur	refinish	reflet	refus	refusent	reg	regard	regl	regn	regroup	rejet	rel	relai	relat	relativis	relev	reli	relèvent	rem	remarqu	rembours	remis	remont	remontent	remplac	remédi	rencontr	rencontron	rend	rendr	rendu	renforc	renonc	renouvel	renseign	renverr	repart	repeintur	repos	reposent	repris	reproch	reproduit	représent	représentent	requiert	requêt	reroutag	respect	respons	ressent	ressort	ressourc	rest	restent	restitu	restreindr	restrict	retenu	retenus	retir	retrac	retrait	retrouv	retrouvent	revanch	reven	revend	revendeur	revent	revenus	revers	revient	revus	revêtent	reçu	rhôn	rhônealp	richard	rien	ripotot	risqu	ristourn	rivalis	rm	robin	rollet	rom	rouen	rucheau	ruin	ruptur	rural	rythm	réalis	réalit	récapitul	récent	récept	réciproqu	récolt	rédig	réduct	réduir	réduit	réel	réfect	réfer	réflech	référenc	référent	régent	régim	région	régional	réglement	réglion	régul	réguli	réiter	rémuner	réouvertur	répar	répart	répartit	répondr	répondu	répress	réput	réseau	réserv	réservent	résid	résidentiel	résili	résolu	résult	résultat	résum	rétroced	rétrocess	réun	réunion	réuss	rével	rôl	sa	sabl	sach	sag	saint	saintcharl	sais	saisin	saison	saisonni	sait	sajout	salu	samed	samu	san	sanction	sant	santos	sarl	satisfact	satisfair	satisfais	satisfait	satur	sauf	saur	sauron	sauvag	sauvegard	sav	savion	savoi	savoir	saôneetloir	sca	scafruit	schmartz	scind	se	second	secour	secours69	secrétair	secteur	section	sein	seinemaritim	seinesaintden	seiz	selon	semain	sembl	sen	sensibil	sensibl	sept	septembr	ser	serg	seront	serv	serveur	servic	set	seuil	seul	si	sic	sign	signal	signatair	signif	sikken	sil	simpl	simpliqu	sinon	sinscrivent	sipperec	sit	situ	situat	situent	sixiem	sloan	sneptt	snm	social	societ	sodicam	sofr	soient	soir	soit	sol	sold	sollicit	solliqu	sologn	solut	solvabl	somm	son	sont	sort	souc	soudain	souh	souhait	soulev	soulign	soumis	soupl	sourc	sous	souscript	souscripteur	sousinvest	sousproduit	souten	soutenu	soutien	soutient	souvent	spi	spontan	spécialis	spécif	stabilis	stabl	stad	stagn	star	statist	statu	stipul	stock	strateg	styl	sub	subdivis	subsist	substantiel	substitu	succes	success	succursal	sudouest	suffis	suis	suit	suiv	suivent	sujet	supermarch	supplé	support	supportent	suppos	supprim	supr	supérieur	sur	surfac	surplus	surproduct	surs	surseoir	surtout	surveil	survient	susceptibl	susmention	suspendr	suspens	susvis	sylv	symbol	syndical	syndicat	systémat	séanc	séchet	sécur	sénat	sépar	sérieux	sûr	sûret	s‘approvision	s’absten	s’accompagnent	s’adress	s’ag	s’appauvr	s’appliqu	s’approvision	s’appui	s’assur	s’avanc	s’aver	s’efforc	s’engagent	s’ensuit	s’est	s’et	s’il	s’impos	s’inscrivent	s’élev	s’établ	s’étendr	t	t2	t20	t22	t43	t44	t46	t60	t70	tableau	tac	tacit	taill	tand	tant	tard	tarif	tarifair	tass	taux	tax	technicolor	techniqu	teint	tel	temp	températur	tend	tendanc	tendent	tenu	tenus	tequ	term	terminal	terrain	territoir	territorial	text	tf	thes	thionvill	tient	tier	tir	tissot	titr	toler	tomat	tomb	ton	tonnag	tonnein	tort	total	toujour	tourism	tous	tout	toutefois	trac	traditionnel	traduis	trait	transform	transgress	transm	transmiss	transpac	transparent	transport	travail	tres	tribunal	trimestr	trimestriel	tripartit	tripl	trois	troisiem	trop	trouv	ttc	turrin	tva	typ	typolog	télécom	télécommun	télécop	télémat	téléphon	télétel	témoignag	u	ultimatum	unanim	une	uniform	unilatéral	uniqu	urbain	usa	usag	util	utilis	utilisent	utilitair	vagu	val	valabl	valeur	vallaur	valoir	var	varen	vari	variabl	varient	variet	vauclus	vaut	vecteur	veil	veillon	ven	vend	vendr	vendred	vendu	vendus	vent	venus	ver	verbal	verd	verger	verr	vers	vertu	veulent	veut	veux	vi	viceprésident	vidéotex	viennent	vient	vigil	vigueur	vii	vill	vingtain	viol	violat	violenc	violent	virsac	vis	vision	visit	visuel	visàv	vital	vitr	vocal	voi	voient	voir	voiron	voisin	voisinag	voitur	voix	volatil	volont	volontair	volontar	volum	vos	votr	voul	voulu	vous	voyon	vrai	vraisembl	vu	véhicul	vérif	vérifi	vérot	vôtr	wibal	x	x25	xii	xv	y	yon	yvelin	zon	§	©	à	âge	écart	échang	échelon	éché	éclat	économ	économiqueaquitainelimousincharent	écoul	écrit	édict	édit	éditeur	égal	égard	élabor	élarg	élast	électron	élev	éloign	élément	éman	émanent	éminent	énerg	énonc	énumer	équip	équit	équivalent	éros	établ	étaient	était	étal	étant	état	étendr	étendu	étion	étoil	étroit	étud	été	évalu	éven	éventuel	évident	évit	évolu	évoqu	être	œuvr	●	
